"Date","Price","Open","High","Low","Vol.","Change %"
"06/20/1995","884.35","885.79","888.81","883.16","20.84M","-0.22%"
"06/19/1995","886.31","880.87","886.31","879.92","20.99M","0.64%"
"06/17/1995","880.67","879.28","882.79","879.28","14.83M","0.16%"
"06/16/1995","879.24","880.80","882.31","877.61","18.82M","-0.19%"
"06/15/1995","880.91","885.83","886.56","880.90","20.31M","-0.64%"
"06/14/1995","886.56","887.99","890.23","884.72","19.56M","-0.09%"
"06/13/1995","887.32","887.08","892.57","887.08","17.93M","0.33%"
"06/12/1995","884.40","884.60","887.84","883.98","15.94M","-0.22%"
"06/10/1995","886.31","887.19","891.71","886.17","11.96M","-0.06%"
"06/09/1995","886.83","889.92","890.79","885.15","19.13M","-0.43%"
"06/08/1995","890.68","899.61","903.62","890.61","19.35M","-0.97%"
"06/07/1995","899.36","898.98","904.94","897.83","20.70M","0.04%"
"06/05/1995","899.04","889.31","899.13","888.53","21.87M","1.01%"
"06/03/1995","890.08","894.14","894.14","887.74","15.02M","-0.47%"
"06/02/1995","894.24","891.45","902.93","891.45","22.86M","0.32%"
"06/01/1995","891.43","882.57","891.80","882.57","25.56M","1.01%"
"05/31/1995","882.50","881.44","883.90","877.77","25.59M","0.08%"
"05/30/1995","881.80","881.44","881.44","877.77","2.41M","-0.64%"
"05/29/1995","887.50","850.36","888.28","850.36","30.18M","4.77%"
"05/27/1995","847.09","850.74","850.74","843.70","9.33M","-0.43%"
"05/26/1995","850.76","861.54","861.54","850.28","17.44M","-1.32%"
"05/25/1995","862.18","848.17","862.18","839.81","19.78M","1.60%"
"05/24/1995","848.63","857.12","859.25","847.26","15.89M","-0.96%"
"05/23/1995","856.89","862.83","865.12","856.89","16.55M","-0.84%"
"05/22/1995","864.13","875.00","875.00","863.64","11.84M","-1.32%"
"05/20/1995","875.68","876.32","876.32","869.63","9.71M","-0.04%"
"05/19/1995","876.01","881.03","883.88","875.02","16.37M","-0.50%"
"05/18/1995","880.40","885.41","888.40","879.57","17.31M","-0.65%"
"05/17/1995","886.20","885.04","892.91","884.53","20.73M","0.10%"
"05/16/1995","885.33","887.49","891.05","884.80","18.83M","-0.20%"
"05/15/1995","887.11","890.23","894.48","887.09","24.67M","-0.34%"
"05/13/1995","890.11","886.74","896.30","886.74","21.29M","0.45%"
"05/12/1995","886.11","884.33","889.11","878.49","19.51M","0.15%"
"05/11/1995","884.79","891.15","893.17","884.13","18.95M","-0.79%"
"05/10/1995","891.87","903.18","904.60","891.77","15.93M","-1.23%"
"05/09/1995","903.01","910.20","914.52","901.86","21.16M","-0.81%"
"05/08/1995","910.39","917.84","917.84","909.47","20.90M","-0.88%"
"05/06/1995","918.46","921.57","927.36","918.45","16.10M","-0.39%"
"05/04/1995","922.05","920.66","929.08","920.66","28.52M","0.14%"
"05/03/1995","920.73","906.02","929.83","906.02","32.06M","1.62%"
"05/02/1995","906.04","896.16","906.86","896.16","29.13M","1.01%"
"04/29/1995","897.00","896.00","900.57","893.93","20.18M","0.02%"
"04/28/1995","896.84","893.76","899.68","877.35","26.96M","0.33%"
"04/27/1995","893.88","882.39","897.90","882.39","25.12M","1.49%"
"04/26/1995","880.73","878.92","887.86","878.92","18.76M","0.22%"
"04/25/1995","878.78","876.38","881.96","871.65","16.63M","0.22%"
"04/24/1995","876.89","891.40","891.40","876.89","16.33M","-1.68%"
"04/22/1995","891.84","902.98","903.47","891.42","13.96M","-1.25%"
"04/21/1995","903.16","908.80","921.02","897.44","24.63M","-0.61%"
"04/20/1995","908.73","909.64","914.13","904.92","19.47M","-0.12%"
"04/19/1995","909.86","918.89","919.22","909.86","21.82M","-0.79%"
"04/18/1995","917.06","919.23","925.64","915.70","19.72M","-0.20%"
"04/17/1995","918.89","911.52","922.11","911.52","21.59M","0.82%"
"04/15/1995","911.41","906.53","915.14","906.39","16.55M","0.59%"
"04/14/1995","906.06","891.14","906.06","887.24","18.97M","1.67%"
"04/13/1995","891.20","892.92","894.70","888.05","15.99M","-0.25%"
"04/12/1995","893.47","893.17","899.68","893.07","17.10M","0.02%"
"04/11/1995","893.27","898.76","898.76","886.57","15.28M","-0.68%"
"04/10/1995","899.39","908.73","916.28","899.37","15.66M","-1.05%"
"04/08/1995","908.89","914.22","917.01","908.78","12.42M","-0.59%"
"04/07/1995","914.30","905.56","914.30","903.77","17.06M","0.94%"
"04/06/1995","905.78","911.59","916.90","903.04","15.93M","-0.64%"
"04/04/1995","911.61","922.18","922.18","907.86","16.36M","-1.18%"
"04/03/1995","922.53","922.18","922.18","911.17","7.10M","-1.24%"
"04/01/1995","934.09","934.09","934.97","926.67","8.08M","0.25%"
"03/31/1995","931.78","926.24","931.92","924.04","19.75M","0.52%"
"03/30/1995","926.93","936.47","942.46","926.25","21.26M","-1.02%"
"03/29/1995","936.44","947.48","947.59","936.44","21.09M","-1.21%"
"03/28/1995","947.90","953.92","964.04","947.88","25.15M","-0.62%"
"03/27/1995","953.84","955.32","957.64","953.20","22.27M","-0.17%"
"03/25/1995","955.51","953.69","960.94","953.69","17.65M","0.20%"
"03/24/1995","953.62","947.22","956.08","947.08","32.23M","0.67%"
"03/23/1995","947.27","941.86","950.10","938.85","22.89M","0.58%"
"03/22/1995","941.77","946.02","950.30","937.91","21.29M","-0.45%"
"03/21/1995","946.07","956.79","957.05","946.04","22.63M","-1.13%"
"03/20/1995","956.87","951.21","963.82","951.21","25.91M","0.58%"
"03/18/1995","951.34","952.13","956.02","948.32","16.53M","-0.10%"
"03/17/1995","952.25","953.94","963.00","944.37","27.87M","-0.20%"
"03/16/1995","954.16","953.62","959.42","952.25","22.19M","0.05%"
"03/15/1995","953.71","956.52","962.47","952.66","26.43M","-0.31%"
"03/14/1995","956.65","953.00","958.02","948.01","20.95M","0.37%"
"03/13/1995","953.16","954.15","969.45","953.16","29.18M","-0.11%"
"03/11/1995","954.20","944.42","954.96","944.42","18.29M","1.04%"
"03/10/1995","944.37","943.78","951.38","940.87","24.50M","0.07%"
"03/09/1995","943.75","939.54","945.44","935.02","27.33M","0.39%"
"03/08/1995","940.08","936.23","944.12","935.18","27.79M","0.42%"
"03/07/1995","936.13","933.49","941.55","930.36","27.82M","0.29%"
"03/06/1995","933.44","919.52","933.52","919.52","25.42M","1.55%"
"03/04/1995","919.15","908.11","920.87","907.74","17.26M","1.23%"
"03/03/1995","907.96","903.68","913.06","895.62","26.34M","0.50%"
"03/02/1995","903.42","885.40","908.94","884.99","22.78M","2.00%"
"02/28/1995","885.69","893.58","900.20","882.08","20.90M","-1.00%"
"02/27/1995","894.60","911.14","911.14","881.55","22.83M","-1.97%"
"02/25/1995","912.60","893.45","912.60","891.00","16.09M","2.21%"
"02/24/1995","892.89","907.12","907.12","892.44","18.21M","-1.65%"
"02/23/1995","907.86","919.18","927.82","907.74","19.55M","-1.26%"
"02/22/1995","919.48","917.35","921.37","910.70","20.02M","0.19%"
"02/21/1995","917.75","929.21","934.56","917.73","20.64M","-1.24%"
"02/20/1995","929.23","909.54","929.42","909.52","23.06M","2.18%"
"02/18/1995","909.44","909.54","909.54","895.34","14.94M","-0.09%"
"02/17/1995","910.22","923.38","925.86","910.17","20.72M","-1.44%"
"02/16/1995","923.49","925.95","925.95","911.07","22.30M","-0.28%"
"02/15/1995","926.09","941.48","941.85","924.88","20.38M","-1.64%"
"02/14/1995","941.49","957.13","960.16","937.66","23.67M","-1.63%"
"02/13/1995","957.10","954.95","961.82","954.95","24.69M","0.36%"
"02/11/1995","953.71","955.14","959.24","949.35","17.05M","-0.17%"
"02/10/1995","955.31","963.85","966.34","953.97","25.66M","-0.88%"
"02/09/1995","963.77","958.79","968.55","958.79","27.20M","0.57%"
"02/08/1995","958.35","942.70","961.47","942.70","26.58M","1.68%"
"02/07/1995","942.52","945.63","952.96","941.02","23.62M","-0.29%"
"02/06/1995","945.27","951.82","963.14","944.62","29.73M","-0.69%"
"02/04/1995","951.88","940.73","953.86","938.78","21.56M","1.19%"
"02/03/1995","940.64","943.42","946.06","933.62","24.88M","-0.29%"
"02/02/1995","943.35","925.60","947.93","925.60","18.75M","1.92%"
"01/28/1995","925.56","906.71","926.58","906.71","18.14M","2.04%"
"01/27/1995","907.05","927.59","927.59","905.71","21.56M","-2.24%"
"01/26/1995","927.85","916.76","934.90","916.43","27.07M","1.20%"
"01/25/1995","916.85","916.77","929.28","905.05","25.53M","0.00%"
"01/24/1995","916.83","934.96","934.96","916.83","25.26M","-1.98%"
"01/23/1995","935.38","955.02","955.02","935.38","24.45M","-2.07%"
"01/21/1995","955.11","973.04","973.08","955.11","21.15M","-1.84%"
"01/20/1995","973.06","974.93","980.90","973.02","30.12M","-0.19%"
"01/19/1995","974.90","966.53","980.06","966.53","31.66M","0.85%"
"01/18/1995","966.66","956.88","974.47","956.88","29.91M","1.01%"
"01/17/1995","956.96","957.93","968.68","949.37","32.86M","-0.10%"
"01/16/1995","957.88","969.01","969.01","957.63","32.08M","-1.20%"
"01/14/1995","969.56","976.05","976.05","946.32","27.54M","-0.72%"
"01/13/1995","976.59","1,002.05","1,003.73","976.59","37.07M","-2.42%"
"01/12/1995","1,000.77","1,002.49","1,011.13","1,000.76","43.80M","0.17%"
"01/11/1995","999.08","994.92","1,006.83","994.65","41.21M","0.57%"
"01/10/1995","993.44","1,004.38","1,006.33","992.93","46.92M","-0.49%"
"01/09/1995","998.32","995.65","1,001.45","991.32","51.62M","0.96%"
"01/07/1995","988.80","975.35","993.61","975.18","33.84M","1.38%"
"01/06/1995","975.32","975.94","982.58","969.68","50.93M","-0.08%"
"01/05/1995","976.06","996.57","997.10","975.79","53.41M","-2.10%"
"01/04/1995","997.01","1,012.07","1,012.07","995.79","39.35M","-1.63%"
"01/03/1995","1,013.57","1,026.17","1,029.83","1,013.57","19.07M","-1.34%"
"12/28/1994","1,027.37","1,030.41","1,033.46","1,026.27","50.78M","0.20%"
"12/27/1994","1,025.33","1,026.61","1,030.64","1,018.21","39.79M","0.07%"
"12/26/1994","1,024.60","1,037.00","1,038.55","1,024.60","51.67M","-1.08%"
"12/24/1994","1,035.82","1,047.08","1,047.08","1,035.77","36.44M","-0.45%"
"12/23/1994","1,040.55","1,050.81","1,053.95","1,040.53","48.89M","0.03%"
"12/22/1994","1,040.20","1,033.88","1,040.55","1,033.67","45.47M","1.30%"
"12/21/1994","1,026.86","1,028.17","1,032.97","1,026.73","40.93M","0.28%"
"12/20/1994","1,023.99","1,028.75","1,032.18","1,023.45","36.52M","-0.45%"
"12/19/1994","1,028.62","1,036.09","1,037.33","1,028.60","33.05M","-0.76%"
"12/17/1994","1,036.54","1,039.00","1,039.00","1,036.46","22.14M","-0.02%"
"12/16/1994","1,036.76","1,030.41","1,038.01","1,026.05","29.67M","0.86%"
"12/15/1994","1,027.87","1,030.30","1,036.74","1,027.87","33.74M","0.12%"
"12/14/1994","1,026.62","1,025.00","1,034.25","1,019.36","34.86M","0.07%"
"12/13/1994","1,025.89","1,045.06","1,045.58","1,025.89","39.60M","-1.62%"
"12/12/1994","1,042.78","1,037.08","1,044.96","1,035.35","43.05M","0.92%"
"12/10/1994","1,033.27","1,037.86","1,037.86","1,024.42","27.00M","-0.42%"
"12/09/1994","1,037.67","1,052.25","1,052.61","1,037.39","51.69M","-1.52%"
"12/08/1994","1,053.70","1,068.34","1,068.34","1,053.30","53.02M","-1.42%"
"12/07/1994","1,068.93","1,077.87","1,080.66","1,068.57","51.01M","-0.57%"
"12/06/1994","1,075.01","1,071.16","1,079.48","1,071.16","49.93M","0.94%"
"12/05/1994","1,065.03","1,060.60","1,067.57","1,060.18","44.92M","1.04%"
"12/03/1994","1,054.03","1,052.72","1,064.89","1,052.72","30.52M","0.04%"
"12/02/1994","1,053.63","1,064.26","1,064.26","1,053.02","41.49M","-1.18%"
"12/01/1994","1,066.21","1,079.47","1,079.47","1,063.48","60.32M","-0.76%"
"11/30/1994","1,074.41","1,091.91","1,092.03","1,074.39","38.15M","-0.63%"
"11/29/1994","1,081.26","1,072.23","1,082.68","1,071.01","31.16M","1.10%"
"11/28/1994","1,069.48","1,084.92","1,087.06","1,069.47","30.99M","-1.11%"
"11/26/1994","1,081.45","1,082.61","1,087.24","1,081.18","25.64M","0.20%"
"11/25/1994","1,079.34","1,089.35","1,092.15","1,074.55","39.67M","-0.54%"
"11/24/1994","1,085.16","1,098.76","1,100.76","1,085.15","43.33M","-0.99%"
"11/23/1994","1,095.97","1,106.70","1,114.14","1,095.97","53.84M","-0.97%"
"11/22/1994","1,106.70","1,118.45","1,120.64","1,106.66","49.50M","-0.93%"
"11/21/1994","1,117.08","1,121.92","1,126.26","1,117.07","52.86M","-0.04%"
"11/19/1994","1,117.58","1,124.01","1,125.98","1,117.57","32.76M","-0.08%"
"11/18/1994","1,118.44","1,125.54","1,126.83","1,113.02","48.70M","-0.20%"
"11/17/1994","1,120.63","1,123.54","1,125.11","1,115.39","44.48M","0.17%"
"11/16/1994","1,118.75","1,128.05","1,128.70","1,117.73","42.16M","-0.63%"
"11/15/1994","1,125.80","1,136.45","1,136.45","1,125.80","43.65M","-0.25%"
"11/14/1994","1,128.57","1,117.34","1,128.57","1,117.34","34.43M","1.11%"
"11/12/1994","1,116.23","1,128.14","1,130.47","1,114.34","26.28M","-0.56%"
"11/11/1994","1,122.57","1,132.46","1,137.34","1,121.79","44.52M","-0.38%"
"11/10/1994","1,126.87","1,139.55","1,140.97","1,126.87","48.44M","-1.01%"
"11/09/1994","1,138.39","1,144.23","1,145.01","1,136.31","57.18M","-0.03%"
"11/08/1994","1,138.75","1,142.66","1,143.32","1,128.13","53.92M","0.51%"
"11/07/1994","1,132.99","1,136.04","1,144.55","1,132.61","60.52M","0.71%"
"11/05/1994","1,125.01","1,125.96","1,131.30","1,125.01","39.54M","0.49%"
"11/04/1994","1,119.52","1,127.89","1,129.99","1,119.52","66.51M","0.16%"
"11/03/1994","1,117.73","1,110.29","1,118.80","1,109.45","59.47M","1.08%"
"11/02/1994","1,105.74","1,116.14","1,116.72","1,105.39","53.12M","-0.24%"
"11/01/1994","1,108.43","1,116.48","1,116.48","1,107.41","51.20M","0.25%"
"10/31/1994","1,105.62","1,113.18","1,115.48","1,105.62","55.86M","0.67%"
"10/29/1994","1,098.26","1,098.26","1,098.26","1,098.26","34.38M","1.45%"
"10/28/1994","1,082.58","1,082.58","1,082.58","1,082.58","47.78M","-0.20%"
"10/27/1994","1,084.71","1,084.71","1,084.71","1,084.71","54.77M","-0.67%"
"10/26/1994","1,092.03","1,092.03","1,092.03","1,092.03","55.20M","0.09%"
"10/25/1994","1,091.02","1,091.02","1,091.02","1,091.02","46.15M","0.91%"
"10/24/1994","1,081.15","1,081.15","1,081.15","1,081.15","47.90M","-0.71%"
"10/22/1994","1,088.90","1,088.90","1,088.90","1,088.90","37.63M","-0.59%"
"10/21/1994","1,095.32","1,095.32","1,095.32","1,095.32","56.44M","0.60%"
"10/20/1994","1,088.77","1,088.77","1,088.77","1,088.77","47.56M","-0.55%"
"10/19/1994","1,094.76","1,094.76","1,094.76","1,094.76","53.97M","-1.66%"
"10/18/1994","1,113.29","1,113.29","1,113.29","1,113.29","57.03M","0.31%"
"10/17/1994","1,109.87","1,109.87","1,109.87","1,109.87","52.34M","1.22%"
"10/15/1994","1,096.48","1,096.48","1,096.48","1,096.48","38.59M","-0.62%"
"10/14/1994","1,103.37","1,103.37","1,103.37","1,103.37","58.16M","0.62%"
"10/13/1994","1,096.54","1,096.54","1,096.54","1,096.54","53.76M","0.63%"
"10/12/1994","1,089.66","1,089.66","1,089.66","1,089.66","53.37M","1.02%"
"10/11/1994","1,078.66","1,078.66","1,078.66","1,078.66","53.69M","0.93%"
"10/10/1994","1,068.68","1,068.68","1,068.68","1,068.68","46.95M","0.63%"
"10/08/1994","1,061.96","1,061.96","1,061.96","1,061.96","36.30M","-0.36%"
"10/07/1994","1,065.84","1,065.84","1,065.84","1,065.84","68.83M","-0.38%"
"10/06/1994","1,069.93","1,069.93","1,069.93","1,069.93","58.47M","1.20%"
"10/05/1994","1,057.29","1,057.29","1,057.29","1,057.29","62.87M","-0.69%"
"10/04/1994","1,064.64","1,064.64","1,064.64","1,064.64","54.95M","0.99%"
"10/01/1994","1,054.23","1,054.23","1,054.23","1,054.23","35.04M","0.35%"
"09/30/1994","1,050.51","1,050.51","1,050.51","1,050.51","50.87M","1.25%"
"09/29/1994","1,037.55","1,037.55","1,037.55","1,037.55","42.94M","-0.22%"
"09/28/1994","1,039.79","1,039.79","1,039.79","1,039.79","53.17M","-1.16%"
"09/27/1994","1,052.01","1,052.01","1,052.01","1,052.01","46.94M","0.66%"
"09/26/1994","1,045.12","1,045.12","1,045.12","1,045.12","53.69M","0.74%"
"09/24/1994","1,037.41","1,037.41","1,037.41","1,037.41","37.92M","0.62%"
"09/23/1994","1,030.99","1,030.99","1,030.99","1,030.99","46.31M","-0.29%"
"09/22/1994","1,034.01","1,034.01","1,034.01","1,034.01","43.44M","1.02%"
"09/17/1994","1,023.61","1,023.61","1,023.61","1,023.61","30.25M","2.28%"
"09/16/1994","1,000.80","1,000.80","1,000.80","1,000.80","32.93M","1.22%"
"09/15/1994","988.75","988.75","988.75","988.75","35.29M","-1.06%"
"09/14/1994","999.36","999.36","999.36","999.36","39.37M","0.40%"
"09/13/1994","995.38","995.38","995.38","995.38","41.08M","-0.03%"
"09/12/1994","995.70","995.70","995.70","995.70","36.15M","0.93%"
"09/10/1994","986.52","986.52","986.52","986.52","23.62M","0.17%"
"09/09/1994","984.80","984.80","984.80","984.80","46.78M","-0.67%"
"09/08/1994","991.44","991.44","991.44","991.44","39.54M","1.93%"
"09/07/1994","972.68","972.68","972.68","972.68","39.53M","-0.49%"
"09/06/1994","977.50","977.50","977.50","977.50","56.36M","0.81%"
"09/05/1994","969.61","969.61","969.61","969.61","40.99M","2.29%"
"09/03/1994","947.88","947.88","947.88","947.88","26.95M","0.36%"
"09/02/1994","944.52","944.52","944.52","944.52","36.02M","-0.50%"
"09/01/1994","949.23","949.23","949.23","949.23","36.02M","0.53%"
"08/31/1994","944.23","944.23","944.23","944.23","33.03M","0.47%"
"08/30/1994","939.85","939.85","939.85","939.85","25.80M","0.41%"
"08/29/1994","936.01","936.01","936.01","936.01","24.54M","-0.55%"
"08/27/1994","941.18","941.18","941.18","941.18","22.32M","-1.07%"
"08/26/1994","951.38","951.38","951.38","951.38","33.45M","0.63%"
"08/25/1994","945.41","945.41","945.41","945.41","26.05M","0.19%"
"08/24/1994","943.64","943.64","943.64","943.64","32.07M","-0.83%"
"08/23/1994","951.51","951.51","951.51","951.51","35.52M","-1.19%"
"08/22/1994","962.96","962.96","962.96","962.96","35.02M","1.68%"
"08/20/1994","947.06","947.06","947.06","947.06","20.68M","0.41%"
"08/19/1994","943.23","943.23","943.23","943.23","26.32M","-0.34%"
"08/18/1994","946.48","946.48","946.48","946.48","30.55M","0.37%"
"08/17/1994","942.96","942.96","942.96","942.96","21.07M","0.33%"
"08/16/1994","939.90","939.90","939.90","939.90","19.56M","-0.50%"
"08/13/1994","944.61","944.61","944.61","944.61","18.65M","-0.12%"
"08/12/1994","945.74","945.74","945.74","945.74","24.59M","0.70%"
"08/11/1994","939.19","939.19","939.19","939.19","20.19M","0.97%"
"08/10/1994","930.21","930.21","930.21","930.21","21.04M","1.39%"
"08/09/1994","917.50","917.50","917.50","917.50","14.60M","-0.25%"
"08/08/1994","919.76","919.76","919.76","919.76","16.56M","-1.33%"
"08/06/1994","932.17","932.17","932.17","932.17","12.96M","-0.39%"
"08/05/1994","935.82","935.82","935.82","935.82","21.57M","0.90%"
"08/04/1994","927.49","927.49","927.49","927.49","19.66M","0.44%"
"08/03/1994","923.47","923.47","923.47","923.47","18.47M","-0.44%"
"08/02/1994","927.55","927.55","927.55","927.55","16.66M","-0.55%"
"08/01/1994","932.69","932.69","932.69","932.69","17.56M","0.51%"
"07/30/1994","927.97","927.97","927.97","927.97","15.71M","-0.61%"
"07/29/1994","933.66","933.66","933.66","933.66","23.31M","0.81%"
"07/28/1994","926.20","926.20","926.20","926.20","23.41M","-0.86%"
"07/27/1994","934.22","934.22","934.22","934.22","27.74M","-0.10%"
"07/26/1994","935.20","935.20","935.20","935.20","28.75M","-0.42%"
